timestamp;Roll;Lat;Lng;Pitch
417107.22553011135;-17.277591705322266;47.6925759;-2.8183992;0.20788778364658356
417207.22553011135;-17.026142120361328;47.6925686;-2.8183795;0.2354767918586731
417307.22553011135;-19.106815338134766;47.6925618;-2.8183617;0.6257469058036804
417407.22553011135;-19.681249618530273;47.6925618;-2.8183617;1.154825210571289
417507.22553011135;-19.273754119873047;47.6925565;-2.8183443;1.7179999351501465
417607.22553011135;-19.482973098754883;47.6925565;-2.8183443;2.025357723236084
417707.22553011135;-19.8018741607666;47.6925523;-2.8183279;2.229316473007202
417807.22553011135;-19.72757339477539;47.6925523;-2.8183279;2.2566075325012207
417907.22553011135;-19.60375213623047;47.6925489;-2.8183129;2.3366410732269287
418007.22553011135;-20.012432098388672;47.6925489;-2.8183129;2.5245566368103027
418107.22553011135;-20.612550735473633;47.6925489;-2.8183129;2.7268080711364746
418207.22553011135;-21.482337951660156;47.6925465;-2.8182988;2.807356357574463
418307.22553011135;-22.950557708740234;47.6925443;-2.8182863;2.882802724838257
418407.22553011135;-23.443742752075195;47.6925443;-2.8182863;3.0346860885620117
418507.22553011135;-24.5024356842041;47.692543;-2.8182751;2.787034749984741
418607.22553011135;-24.634912490844727;47.692543;-2.8182751;2.460714101791382
418707.22553011135;-23.26564598083496;47.6925427;-2.8182652;2.159116506576538
418807.22553011135;-22.923830032348633;47.6925427;-2.8182652;1.7094122171401978
418907.22553011135;-22.835235595703125;47.6925431;-2.8182567;0.9264736771583557
419007.22553011135;-22.33431053161621;47.6925431;-2.8182567;0.3179788589477539
419107.22553011135;-22.07844352722168;47.6925431;-2.8182567;-0.5250709056854248
419207.22553011135;-21.888641357421875;47.6925446;-2.8182493;-0.482951283454895
419307.22553011135;-22.35565948486328;47.6925469;-2.8182443;-0.37736082077026367
419407.22553011135;-22.705617904663086;47.6925469;-2.8182443;-0.30658939480781555
419507.22553011135;-22.8686580657959;47.6925496;-2.8182411;-0.40480107069015503
419607.22553011135;-22.857328414916992;47.6925496;-2.8182411;-0.6846356391906738
419707.22553011135;-23.240129470825195;47.6925528;-2.8182399;-0.8314453363418579
419807.22553011135;-23.039194107055664;47.6925528;-2.8182399;-0.5178858041763306
419907.22553011135;-20.14006996154785;47.6925562;-2.8182408;-0.10973200201988222
420007.22553011135;-18.445049285888672;47.6925562;-2.8182408;-0.24304576218128204
420107.22553011135;-16.833866119384766;47.6925562;-2.8182408;-0.5512343645095825
420207.22553011135;-15.173532485961914;47.6925595;-2.8182435;-0.4216129779815674
420307.22553011135;-12.337841987609863;47.692563;-2.8182477;-0.3108663856983185
420407.22553011135;-11.233356475830078;47.692563;-2.8182477;-0.35627368092536926
420507.22553011135;-9.43035888671875;47.6925671;-2.8182528;-0.5883816480636597
420607.22553011135;-8.545888900756836;47.6925671;-2.8182528;-0.42794376611709595
420707.22553011135;-7.227968692779541;47.6925709;-2.8182583;-0.08836487680673599
420807.22553011135;-6.992410659790039;47.6925709;-2.8182583;0.15956564247608185
420907.22553011135;-7.796594142913818;47.6925752;-2.8182649;0.13919413089752197
421007.22553011135;-7.450444221496582;47.6925752;-2.8182649;-0.011938262730836868
421107.22553011135;-6.578729629516602;47.6925752;-2.8182649;-0.4816363751888275
421207.22553011135;-5.811721324920654;47.6925794;-2.818272;-0.49518367648124695
421307.22553011135;-5.522278308868408;47.692583;-2.8182791;-0.29245439171791077
421407.22553011135;-6.247560501098633;47.692583;-2.8182791;-0.4674123227596283
421507.22553011135;-6.931713104248047;47.6925858;-2.818286;-0.6028502583503723
421607.22553011135;-6.777591228485107;47.6925858;-2.818286;-0.6833012104034424
421707.22553011135;-6.250752925872803;47.6925886;-2.8182933;-0.8176751732826233
421807.22553011135;-5.854259967803955;47.6925886;-2.8182933;-0.977047860622406
421907.22553011135;-6.1122355461120605;47.6925912;-2.8183009;-1.1442095041275024
422007.22553011135;-6.358074188232422;47.6925912;-2.8183009;-1.16513991355896
422107.22553011135;-6.924482345581055;47.6925912;-2.8183009;-1.2339997291564941
422207.22553011135;-7.31009578704834;47.6925939;-2.818309;-1.3436686992645264
422307.22553011135;-7.726017475128174;47.6925966;-2.8183178;-1.4170961380004883
422407.22553011135;-7.792169570922852;47.6925966;-2.8183178;-1.4182533025741577
422507.22553011135;-7.453505039215088;47.6925988;-2.8183272;-1.2986022233963013
422607.22553011135;-6.810483932495117;47.6925988;-2.8183272;-1.2902858257293701
422707.22553011135;-6.451948642730713;47.6926014;-2.8183372;-1.3568755388259888
422807.22553011135;-5.62986946105957;47.6926014;-2.8183372;-1.3014700412750244
422907.22553011135;-3.798705577850342;47.692604;-2.8183481;-1.5744715929031372
423007.22553011135;-3.3244316577911377;47.692604;-2.8183481;-1.73904550075531
423107.22553011135;-1.7082569599151611;47.692604;-2.8183481;-1.8962723016738892
423207.22553011135;0.5220242142677307;47.6926066;-2.8183593;-2.1770706176757812
423307.22553011135;2.9524195194244385;47.6926094;-2.8183706;-2.4103894233703613
423407.22553011135;3.661714553833008;47.6926094;-2.8183706;-2.3193554878234863
423507.22553011135;4.9454169273376465;47.6926123;-2.8183821;-2.39914870262146
423607.22553011135;6.237967014312744;47.6926123;-2.8183821;-2.5706241130828857
423707.22553011135;8.028650283813477;47.6926154;-2.8183929;-2.819490432739258
423807.22553011135;8.647578239440918;47.6926154;-2.8183929;-2.9862732887268066
423907.22553011135;8.635334968566895;47.6926187;-2.8184033;-3.3187081813812256
424007.22553011135;9.254179954528809;47.6926187;-2.8184033;-3.34149169921875
424107.22553011135;10.072888374328613;47.6926187;-2.8184033;-3.135249376296997
424207.22553011135;10.398367881774902;47.6926223;-2.8184128;-3.1014089584350586
424307.22553011135;9.82844352722168;47.692626;-2.8184211;-3.166689872741699
424407.22553011135;8.889988899230957;47.692626;-2.8184211;-3.0307164192199707
424507.22553011135;7.67767858505249;47.69263;-2.8184288;-2.9870152473449707
424607.22553011135;7.0449748039245605;47.69263;-2.8184288;-2.939336061477661
424707.22553011135;6.086444854736328;47.6926342;-2.8184357;-2.7461555004119873
424807.22553011135;5.96342134475708;47.6926342;-2.8184357;-2.467494010925293
424907.22553011135;5.526877403259277;47.6926384;-2.818442;-1.8087259531021118
425007.22553011135;4.590579986572266;47.6926384;-2.818442;-1.4439725875854492
425107.22553011135;2.5642826557159424;47.6926384;-2.818442;-1.3188177347183228
425207.22553011135;1.238205909729004;47.6926424;-2.8184473;-1.3110779523849487
425307.22553011135;0.5273455381393433;47.6926465;-2.8184525;-1.1522600650787354
425407.22553011135;1.1640352010726929;47.6926465;-2.8184525;-1.2700653076171875
425507.22553011135;1.2689896821975708;47.6926506;-2.8184583;-0.8570700883865356
425607.22553011135;0.4810454547405243;47.6926506;-2.8184583;-0.3557642698287964
425707.22553011135;-0.4422670304775238;47.6926544;-2.8184632;0.249166414141655
425807.22553011135;-0.7677422165870667;47.6926544;-2.8184632;0.25177696347236633
425907.22553011135;-0.9277783632278442;47.6926582;-2.8184686;-0.4495525658130646
426007.22553011135;-0.9109905958175659;47.6926582;-2.8184686;-0.5740591883659363
426107.22553011135;-0.42166370153427124;47.6926582;-2.8184686;-0.6118044257164001
426207.22553011135;-0.3088999092578888;47.6926618;-2.8184737;-0.5353994369506836
426307.22553011135;-0.10764113068580627;47.6926655;-2.8184792;-0.4433714747428894
426407.22553011135;-0.46704408526420593;47.6926655;-2.8184792;-0.4766303300857544
426507.22553011135;-1.6809309720993042;47.6926691;-2.8184843;-0.8928655982017517
426607.22553011135;-2.9923226833343506;47.6926691;-2.8184843;-1.2053945064544678
426707.22553011135;-4.396229267120361;47.6926729;-2.81849;-1.4643993377685547
426807.22553011135;-4.825172424316406;47.6926729;-2.81849;-1.561022162437439
426907.22553011135;-4.647425174713135;47.6926766;-2.818496;-1.7010773420333862
427007.22553011135;-4.7983012199401855;47.6926766;-2.818496;-1.6665048599243164
427107.22553011135;-4.500196933746338;47.6926766;-2.818496;-1.5007916688919067
